,inventory_id,film_id,title,length,category,special_features,rating,customer_id,customer_name,email,active,rental_id,rental_date,rental_weekday,rental_duration,rental_rate,amount
13554,2548,559,MARRIED GO,114,Sci-Fi,Behind the Scenes,G,67,KELLY TORRES,KELLY.TORRES@sakilacustomer.org,1,13652,2005-August-20th,Saturday,7,2.99,2.99
13555,4029,878,TEEN APOLLO,74,Travel,"Trailers,Deleted Scenes,Behind the Scenes",G,129,CARRIE PORTER,CARRIE.PORTER@sakilacustomer.org,1,13653,2005-August-20th,Saturday,3,4.99,10.99
13556,1582,347,GAMES BOWFINGER,119,Travel,Behind the Scenes,PG-13,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,1,13654,2005-August-20th,Saturday,7,4.99,4.99
13557,4294,936,VANISHING ROCKY,123,Music,"Trailers,Commentaries,Behind the Scenes",NC-17,207,GERTRUDE CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,1,13655,2005-August-20th,Saturday,3,2.99,2.99
13558,3180,698,PRINCESS GIANT,71,Documentary,"Trailers,Deleted Scenes",NC-17,411,NORMAN CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,13656,2005-August-20th,Saturday,3,2.99,7.99
13559,1752,381,GRINCH MASSAGE,150,Games,Trailers,R,414,VINCENT RALSTON,VINCENT.RALSTON@sakilacustomer.org,1,13657,2005-August-20th,Saturday,7,4.99,4.99
13560,3827,838,STAGECOACH ARMAGEDDON,112,Action,"Trailers,Deleted Scenes",R,487,HECTOR POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,13658,2005-August-20th,Saturday,5,4.99,7.99
13561,3610,789,SHOCK CABIN,79,Foreign,"Trailers,Commentaries,Behind the Scenes",PG-13,520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,13659,2005-August-20th,Saturday,7,2.99,2.99
13562,3972,865,SUNRISE LEAGUE,135,Animation,Behind the Scenes,PG-13,72,THERESA WATSON,THERESA.WATSON@sakilacustomer.org,1,13660,2005-August-20th,Saturday,3,4.99,4.99
13563,3996,870,SWARM GOLD,123,Horror,"Trailers,Commentaries",PG-13,471,DEAN SAUER,DEAN.SAUER@sakilacustomer.org,1,13661,2005-August-20th,Saturday,4,0.99,5.99
13564,3880,848,STONE FIRE,94,Travel,Trailers,G,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,13662,2005-August-20th,Saturday,3,0.99,3.99
13565,3969,865,SUNRISE LEAGUE,135,Animation,Behind the Scenes,PG-13,240,MARLENE WELCH,MARLENE.WELCH@sakilacustomer.org,1,13663,2005-August-20th,Saturday,3,4.99,8.99
13566,3750,820,SONS INTERVIEW,184,Animation,"Commentaries,Behind the Scenes",NC-17,264,GWENDOLYN MAY,GWENDOLYN.MAY@sakilacustomer.org,1,13664,2005-August-20th,Saturday,3,2.99,5.99
13567,117,23,ANACONDA CONFESSIONS,92,Animation,"Trailers,Deleted Scenes",R,291,TONI HOLT,TONI.HOLT@sakilacustomer.org,1,13665,2005-August-20th,Saturday,3,0.99,5.99
13568,2007,437,HOUSE DYNAMITE,109,Family,"Commentaries,Deleted Scenes,Behind the Scenes",R,451,JIM REA,JIM.REA@sakilacustomer.org,1,13666,2005-August-20th,Saturday,7,2.99,2.99
13569,3856,844,STEERS ARMAGEDDON,140,Sports,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,280,TRACEY BARRETT,TRACEY.BARRETT@sakilacustomer.org,1,13667,2005-August-20th,Saturday,6,4.99,4.99
13570,3659,799,SIMON NORTH,51,Horror,"Trailers,Commentaries",NC-17,123,SHANNON FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,1,13668,2005-August-20th,Saturday,3,0.99,2.99
13571,4504,983,WON DARES,105,Music,Behind the Scenes,PG,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,1,13669,2005-August-20th,Saturday,7,2.99,2.99
13572,1951,425,HOLY TADPOLE,88,Classics,Behind the Scenes,R,147,JOANNE ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,13670,2005-August-20th,Saturday,6,0.99,3.99
13573,1473,322,FLATLINERS KILLER,100,Sports,"Trailers,Commentaries,Deleted Scenes",G,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,13671,2005-August-20th,Saturday,5,2.99,3.99
13574,2068,448,IDAHO LOVE,172,New,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,13672,2005-August-20th,Saturday,3,2.99,2.99
13575,343,76,BIRDCAGE CASPER,103,Music,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,332,STEPHEN QUALLS,STEPHEN.QUALLS@sakilacustomer.org,1,13673,2005-August-20th,Saturday,4,0.99,2.99
13576,3397,745,ROSES TREASURE,162,Sports,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,13674,2005-August-20th,Saturday,5,4.99,4.99
13577,350,77,BIRDS PERDITION,61,New,"Trailers,Behind the Scenes",G,493,BRENT HARKINS,BRENT.HARKINS@sakilacustomer.org,1,13675,2005-August-20th,Saturday,5,4.99,6.99
13578,3170,696,PRIDE ALAMO,114,Animation,Deleted Scenes,NC-17,103,GLADYS HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,1,13676,2005-August-20th,Saturday,6,0.99,0.99
13579,4013,873,SWEETHEARTS SUSPECTS,108,Children,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,15,HELEN HARRIS,HELEN.HARRIS@sakilacustomer.org,1,13677,2005-August-20th,Saturday,3,0.99,3.99
13580,1118,247,DOWNHILL ENOUGH,47,Comedy,"Trailers,Commentaries,Deleted Scenes",G,337,JERRY JORDON,JERRY.JORDON@sakilacustomer.org,1,13678,2005-August-20th,Saturday,3,0.99,4.99
13581,2878,631,NOVOCAINE FLIGHT,64,Sports,"Trailers,Commentaries,Deleted Scenes",G,229,TAMARA NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,1,13679,2005-August-20th,Saturday,4,0.99,5.99
13582,2822,619,NEIGHBORS CHARADE,161,Sports,"Trailers,Commentaries,Deleted Scenes",R,70,CHRISTINA RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,1,13680,2005-August-20th,Saturday,3,0.99,4.99
13583,3039,666,PAYCHECK WAIT,145,Drama,"Commentaries,Deleted Scenes",PG-13,328,JEFFREY SPEAR,JEFFREY.SPEAR@sakilacustomer.org,1,13681,2005-August-20th,Saturday,4,4.99,7.99
13584,287,65,BEHAVIOR RUNAWAY,100,Horror,"Trailers,Deleted Scenes,Behind the Scenes",PG,30,MELISSA KING,MELISSA.KING@sakilacustomer.org,1,13682,2005-August-20th,Saturday,3,4.99,4.99
13585,1729,377,GREASE YOUTH,135,Family,"Trailers,Deleted Scenes",G,255,IRMA PEARSON,IRMA.PEARSON@sakilacustomer.org,1,13683,2005-August-20th,Saturday,7,0.99,0.99
13586,2213,479,JEDI BENEATH,128,Family,"Trailers,Commentaries,Deleted Scenes",PG,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,13684,2005-August-20th,Saturday,7,0.99,0.99
13587,3336,733,RIVER OUTLAW,149,Sports,Commentaries,PG-13,260,CHRISTY VARGAS,CHRISTY.VARGAS@sakilacustomer.org,1,13685,2005-August-20th,Saturday,4,0.99,3.99
13588,666,145,CHISUM BEHAVIOR,124,Family,"Trailers,Commentaries,Behind the Scenes",G,306,CHARLES KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,13686,2005-August-20th,Saturday,5,4.99,4.99
13589,3629,792,SHREK LICENSE,154,Foreign,Commentaries,PG-13,290,KRISTINA CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,13687,2005-August-20th,Saturday,7,2.99,2.99
13590,1116,247,DOWNHILL ENOUGH,47,Comedy,"Trailers,Commentaries,Deleted Scenes",G,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,13688,2005-August-20th,Saturday,3,0.99,5.99
13591,819,179,CONQUERER NUTS,173,Drama,"Commentaries,Deleted Scenes,Behind the Scenes",G,336,JOSHUA MARK,JOSHUA.MARK@sakilacustomer.org,1,13689,2005-August-20th,Saturday,4,4.99,4.99
13592,3721,814,SNATCH SLIPPER,110,Comedy,Commentaries,PG,513,DUANE TUBBS,DUANE.TUBBS@sakilacustomer.org,1,13690,2005-August-20th,Saturday,6,4.99,4.99
13593,676,147,CHOCOLAT HARRY,101,Family,"Commentaries,Behind the Scenes",NC-17,548,ALLAN CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,13691,2005-August-20th,Saturday,5,0.99,3.99
13594,1928,418,HOBBIT ALIEN,157,Drama,Commentaries,PG-13,65,ROSE HOWARD,ROSE.HOWARD@sakilacustomer.org,1,13692,2005-August-20th,Saturday,5,0.99,0.99
13595,933,206,DANCING FEVER,144,Documentary,"Commentaries,Behind the Scenes",G,552,HUGH WALDROP,HUGH.WALDROP@sakilacustomer.org,1,13693,2005-August-20th,Saturday,6,0.99,0.99
13596,3654,798,SILVERADO GOLDFINGER,74,Sci-Fi,"Trailers,Commentaries",PG,454,ALEX GRESHAM,ALEX.GRESHAM@sakilacustomer.org,1,13694,2005-August-20th,Saturday,4,4.99,8.99
13597,3114,683,PITY BOUND,60,Drama,Commentaries,NC-17,258,MYRTLE FLEMING,MYRTLE.FLEMING@sakilacustomer.org,1,13695,2005-August-20th,Saturday,5,4.99,6.99
13598,1279,283,ENDING CROWDS,85,New,"Commentaries,Behind the Scenes",NC-17,206,TERRI VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,1,13696,2005-August-20th,Saturday,6,0.99,0.99
13599,291,66,BENEATH RUSH,53,Children,"Commentaries,Deleted Scenes",NC-17,76,IRENE PRICE,IRENE.PRICE@sakilacustomer.org,1,13697,2005-August-20th,Saturday,6,0.99,3.99
13600,3829,838,STAGECOACH ARMAGEDDON,112,Action,"Trailers,Deleted Scenes",R,364,BENJAMIN VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,1,13698,2005-August-20th,Saturday,5,4.99,4.99
13601,3913,854,STRANGERS GRAFFITI,119,Horror,"Trailers,Behind the Scenes",R,21,MICHELLE CLARK,MICHELLE.CLARK@sakilacustomer.org,1,13699,2005-August-20th,Saturday,4,4.99,9.99
13602,4229,919,TYCOON GATHERING,82,Games,"Trailers,Commentaries,Deleted Scenes",G,265,JENNIE TERRY,JENNIE.TERRY@sakilacustomer.org,1,13700,2005-August-20th,Saturday,3,4.99,8.99
13603,1643,358,GILMORE BOILED,163,Classics,"Trailers,Behind the Scenes",R,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,13701,2005-August-20th,Saturday,5,0.99,0.99
13604,700,153,CITIZEN SHREK,165,Sci-Fi,"Commentaries,Deleted Scenes",G,296,RAMONA HALE,RAMONA.HALE@sakilacustomer.org,1,13702,2005-August-20th,Saturday,7,0.99,2.99
13605,2296,500,KISS GLORY,163,Foreign,"Trailers,Commentaries,Behind the Scenes",PG-13,356,GERALD FULTZ,GERALD.FULTZ@sakilacustomer.org,1,13703,2005-August-20th,Saturday,5,4.99,6.99
13606,3373,740,ROLLERCOASTER BRINGING,153,Horror,"Trailers,Commentaries,Deleted Scenes",PG-13,4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,13704,2005-August-20th,Saturday,5,2.99,2.99
13607,3663,800,SINNERS ATLANTIS,126,Horror,"Trailers,Commentaries,Deleted Scenes",PG-13,451,JIM REA,JIM.REA@sakilacustomer.org,1,13705,2005-August-20th,Saturday,7,2.99,2.99
13608,3005,659,PARK CITIZEN,109,Action,"Trailers,Deleted Scenes",PG-13,363,ROY WHITING,ROY.WHITING@sakilacustomer.org,1,13706,2005-August-20th,Saturday,3,4.99,9.99
13609,826,181,CONTACT ANONYMOUS,166,Travel,Commentaries,PG-13,232,CONSTANCE REID,CONSTANCE.REID@sakilacustomer.org,1,13707,2005-August-20th,Saturday,7,2.99,2.99
13610,2236,484,JERK PAYCHECK,172,Classics,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,218,VERA MCCOY,VERA.MCCOY@sakilacustomer.org,1,13708,2005-August-20th,Saturday,3,2.99,5.99
13611,4089,891,TIMBERLAND SKY,69,Classics,Commentaries,G,422,MELVIN ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,13709,2005-August-20th,Saturday,3,0.99,0.99
13612,756,165,COLDBLOODED DARLING,70,Sci-Fi,"Trailers,Deleted Scenes",G,333,ANDREW PURDY,ANDREW.PURDY@sakilacustomer.org,1,13710,2005-August-20th,Saturday,7,4.99,4.99
13613,2318,503,KRAMER CHOCOLATE,171,Sports,Trailers,R,453,CALVIN MARTEL,CALVIN.MARTEL@sakilacustomer.org,1,13711,2005-August-20th,Saturday,3,2.99,7.99
13614,1039,232,DIRTY ACE,147,Games,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,13712,2005-August-20th,Saturday,7,2.99,2.99
13615,2659,583,MISSION ZOOLANDER,164,Animation,Behind the Scenes,PG-13,277,OLGA JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,13714,2005-August-20th,Saturday,3,4.99,4.99
13616,1028,230,DIARY PANIC,107,Drama,"Commentaries,Behind the Scenes",G,292,MISTY LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1,13715,2005-August-20th,Saturday,7,2.99,2.99
13617,86,17,ALONE TRIP,82,Music,"Trailers,Behind the Scenes",R,386,TODD TAN,TODD.TAN@sakilacustomer.org,1,13716,2005-August-20th,Saturday,3,0.99,3.99
13618,1629,356,GIANT TROOPERS,102,Children,"Trailers,Commentaries",R,300,JOHN FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,1,13717,2005-August-20th,Saturday,5,2.99,5.99
13619,205,45,ATTRACTION NEWTON,83,New,"Trailers,Behind the Scenes",PG-13,19,RUTH MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1,13718,2005-August-20th,Saturday,5,4.99,8.99
13620,813,176,CONGENIALITY QUEST,87,Sports,"Commentaries,Behind the Scenes",PG-13,427,JESUS MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,1,13720,2005-August-20th,Saturday,6,0.99,1.99
13621,1444,316,FIRE WOLVES,173,Games,Trailers,R,297,SHERRI RHODES,SHERRI.RHODES@sakilacustomer.org,1,13721,2005-August-20th,Saturday,5,4.99,4.99
13622,1581,347,GAMES BOWFINGER,119,Travel,Behind the Scenes,PG-13,422,MELVIN ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,13722,2005-August-20th,Saturday,7,4.99,4.99
13623,411,91,BOUND CHEAPER,98,Classics,Behind the Scenes,PG,110,TIFFANY JORDAN,TIFFANY.JORDAN@sakilacustomer.org,1,13723,2005-August-20th,Saturday,5,0.99,2.99
13624,200,44,ATTACKS HATE,113,Sci-Fi,"Trailers,Behind the Scenes",PG-13,80,MARILYN ROSS,MARILYN.ROSS@sakilacustomer.org,1,13724,2005-August-20th,Saturday,5,4.99,4.99
13625,3861,845,STEPMOM DREAM,48,Foreign,"Deleted Scenes,Behind the Scenes",NC-17,306,CHARLES KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,13725,2005-August-20th,Saturday,7,4.99,5.99
13626,2258,488,JOON NORTHWEST,105,Sports,"Trailers,Commentaries,Behind the Scenes",NC-17,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,13726,2005-August-20th,Saturday,3,0.99,0.99
13627,4201,914,TROUBLE DATE,61,Travel,"Trailers,Commentaries,Behind the Scenes",PG,85,ANNE POWELL,ANNE.POWELL@sakilacustomer.org,1,13727,2005-August-20th,Saturday,6,2.99,3.99
13628,1962,428,HOMICIDE PEACH,141,Family,Commentaries,PG-13,157,DARLENE ROSE,DARLENE.ROSE@sakilacustomer.org,1,13728,2005-August-20th,Saturday,6,2.99,2.99
13629,4108,893,TITANS JERK,91,Sci-Fi,Behind the Scenes,PG,415,GLENN PULLEN,GLENN.PULLEN@sakilacustomer.org,1,13729,2005-August-20th,Saturday,4,4.99,8.99
13630,1330,294,EXPECATIONS NATURAL,138,Travel,Deleted Scenes,PG-13,548,ALLAN CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,13730,2005-August-20th,Saturday,5,4.99,7.99
13631,1133,251,DRAGONFLY STRANGERS,133,New,"Trailers,Behind the Scenes",NC-17,450,JAY ROBB,JAY.ROBB@sakilacustomer.org,1,13731,2005-August-20th,Saturday,6,4.99,4.99
13632,1138,252,DREAM PICKUP,135,Action,"Trailers,Commentaries,Behind the Scenes",PG,17,DONNA THOMPSON,DONNA.THOMPSON@sakilacustomer.org,1,13732,2005-August-20th,Saturday,6,2.99,2.99
13633,3994,870,SWARM GOLD,123,Horror,"Trailers,Commentaries",PG-13,85,ANNE POWELL,ANNE.POWELL@sakilacustomer.org,1,13733,2005-August-20th,Saturday,4,0.99,0.99
13634,4561,995,YENTL IDAHO,86,Horror,"Trailers,Commentaries,Deleted Scenes",R,374,JEREMY HURTADO,JEREMY.HURTADO@sakilacustomer.org,1,13734,2005-August-20th,Saturday,5,4.99,4.99
13635,1813,394,HAMLET WISDOM,146,Sci-Fi,"Trailers,Deleted Scenes",R,35,VIRGINIA GREEN,VIRGINIA.GREEN@sakilacustomer.org,1,13735,2005-August-20th,Saturday,7,2.99,2.99
13636,3369,739,ROCKY WAR,145,Drama,"Trailers,Commentaries,Behind the Scenes",PG-13,32,AMY LOPEZ,AMY.LOPEZ@sakilacustomer.org,1,13736,2005-August-20th,Saturday,4,4.99,8.99
13637,4319,941,VIDEOTAPE ARSENIC,145,Games,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,200,JEANNE LAWSON,JEANNE.LAWSON@sakilacustomer.org,1,13737,2005-August-20th,Saturday,4,4.99,5.99
13638,2748,603,MOVIE SHAKESPEARE,53,Family,"Commentaries,Deleted Scenes,Behind the Scenes",PG,273,PRISCILLA LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,13738,2005-August-20th,Saturday,6,4.99,4.99
13639,3027,664,PATRIOT ROMAN,65,Action,"Trailers,Deleted Scenes",PG,441,MARIO CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,1,13739,2005-August-20th,Saturday,6,2.99,4.99
13640,4366,952,WAGON JAWS,152,Documentary,"Deleted Scenes,Behind the Scenes",PG,21,MICHELLE CLARK,MICHELLE.CLARK@sakilacustomer.org,1,13740,2005-August-20th,Saturday,7,2.99,4.99
13641,3887,849,STORM HAPPINESS,57,Animation,"Trailers,Commentaries,Behind the Scenes",NC-17,195,VANESSA SIMS,VANESSA.SIMS@sakilacustomer.org,1,13741,2005-August-20th,Saturday,6,0.99,0.99
13642,1377,302,FANTASIA PARK,131,Games,Commentaries,G,580,ROSS GREY,ROSS.GREY@sakilacustomer.org,1,13742,2005-August-20th,Saturday,5,2.99,2.99
13643,3693,807,SLEUTH ORIENT,87,Games,"Deleted Scenes,Behind the Scenes",NC-17,57,EVELYN MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,13743,2005-August-20th,Saturday,4,0.99,0.99
13644,2962,649,OZ LIAISONS,85,Animation,"Commentaries,Deleted Scenes,Behind the Scenes",R,408,MANUEL MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,13744,2005-August-20th,Saturday,4,2.99,3.99
13645,1264,280,EMPIRE MALKOVICH,177,Children,Deleted Scenes,G,142,APRIL BURNS,APRIL.BURNS@sakilacustomer.org,1,13745,2005-August-20th,Saturday,7,0.99,0.99
13646,3742,818,SOMETHING DUCK,180,Drama,"Commentaries,Behind the Scenes",NC-17,520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,13746,2005-August-20th,Saturday,4,4.99,5.99
13647,3332,733,RIVER OUTLAW,149,Sports,Commentaries,PG-13,74,DENISE KELLY,DENISE.KELLY@sakilacustomer.org,1,13747,2005-August-20th,Saturday,4,0.99,5.99
13648,2198,476,JASON TRAP,130,Family,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,1,13748,2005-August-20th,Saturday,5,2.99,2.99
13649,2811,617,NATURAL STOCK,50,Family,"Commentaries,Deleted Scenes",PG-13,282,JENNY CASTRO,JENNY.CASTRO@sakilacustomer.org,1,13749,2005-August-20th,Saturday,4,0.99,2.99
13650,3363,738,ROCKETEER MOTHER,178,Foreign,"Deleted Scenes,Behind the Scenes",PG-13,246,MARIAN MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,1,13750,2005-August-20th,Saturday,3,0.99,6.99
13651,185,42,ARTIST COLDBLOODED,170,Sports,"Trailers,Behind the Scenes",NC-17,105,DAWN SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,1,13751,2005-August-20th,Saturday,5,2.99,2.99
13652,1794,390,GUYS FALCON,84,Sci-Fi,"Trailers,Commentaries,Behind the Scenes",R,77,JANE BENNETT,JANE.BENNETT@sakilacustomer.org,1,13752,2005-August-20th,Saturday,4,4.99,9.99
13653,1740,378,GREATEST NORTH,93,Music,"Trailers,Commentaries,Behind the Scenes",NC-17,108,TRACY COLE,TRACY.COLE@sakilacustomer.org,1,13754,2005-August-20th,Saturday,5,2.99,2.99
13654,1927,418,HOBBIT ALIEN,157,Drama,Commentaries,PG-13,342,HAROLD MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,13755,2005-August-20th,Saturday,5,0.99,2.99
13655,1147,253,DRIFTER COMMANDMENTS,61,Action,"Trailers,Behind the Scenes",PG-13,14,BETTY WHITE,BETTY.WHITE@sakilacustomer.org,1,13757,2005-August-20th,Saturday,5,4.99,4.99
13656,864,190,CREEPERS KANE,172,Classics,"Trailers,Behind the Scenes",NC-17,255,IRMA PEARSON,IRMA.PEARSON@sakilacustomer.org,1,13758,2005-August-20th,Saturday,5,4.99,8.99
13657,595,130,CELEBRITY HORN,110,Action,"Deleted Scenes,Behind the Scenes",PG-13,269,CASSANDRA WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,1,13759,2005-August-20th,Saturday,7,0.99,2.99
13658,3459,759,SALUTE APOLLO,73,New,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",R,436,TROY QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,13760,2005-August-20th,Saturday,4,2.99,5.99
13659,3149,691,POSEIDON FOREVER,159,Sports,Commentaries,PG-13,376,RANDY GAITHER,RANDY.GAITHER@sakilacustomer.org,1,13761,2005-August-20th,Saturday,6,4.99,4.99
13660,451,100,BROOKLYN DESERT,161,Foreign,Commentaries,R,566,CASEY MENA,CASEY.MENA@sakilacustomer.org,1,13762,2005-August-20th,Saturday,7,4.99,4.99
13661,4171,907,TRANSLATION SUMMER,168,Drama,Trailers,PG-13,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,1,13763,2005-August-20th,Saturday,4,0.99,2.99
13662,989,220,DEER VIRGINIAN,106,Music,Deleted Scenes,NC-17,386,TODD TAN,TODD.TAN@sakilacustomer.org,1,13764,2005-August-20th,Saturday,7,2.99,2.99
13663,2104,456,INCH JET,167,Animation,Deleted Scenes,NC-17,219,WILLIE HOWELL,WILLIE.HOWELL@sakilacustomer.org,1,13765,2005-August-20th,Saturday,6,4.99,4.99
13664,1313,290,EVERYONE CRAFT,163,Foreign,"Trailers,Commentaries",PG,189,LORETTA CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,1,13766,2005-August-20th,Saturday,4,0.99,3.99
13665,2739,601,MOULIN WAKE,79,Travel,Trailers,PG-13,506,LESLIE SEWARD,LESLIE.SEWARD@sakilacustomer.org,1,13767,2005-August-20th,Saturday,4,0.99,0.99
13666,3847,842,STATE WASTELAND,113,Games,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,198,ELSIE KELLEY,ELSIE.KELLEY@sakilacustomer.org,1,13768,2005-August-20th,Saturday,4,2.99,5.99
13667,2868,628,NORTHWEST POLISH,172,Sports,Trailers,PG,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,1,13769,2005-August-20th,Saturday,5,2.99,5.99
13668,998,222,DESERT POSEIDON,64,Horror,"Trailers,Behind the Scenes",R,538,TED BREAUX,TED.BREAUX@sakilacustomer.org,1,13770,2005-August-20th,Saturday,4,4.99,4.99
13669,2278,493,KANE EXORCIST,92,Foreign,"Trailers,Commentaries",R,512,CECIL VINES,CECIL.VINES@sakilacustomer.org,1,13771,2005-August-20th,Saturday,5,0.99,0.99
13670,2038,443,HURRICANE AFFAIR,49,Comedy,"Trailers,Commentaries,Behind the Scenes",PG,387,JESSE SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,13772,2005-August-20th,Saturday,6,2.99,4.99
13671,3389,744,ROOTS REMEMBER,89,Classics,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,64,JUDITH COX,JUDITH.COX@sakilacustomer.org,0,13773,2005-August-20th,Saturday,4,0.99,2.99
13672,735,160,CLUB GRAFFITI,65,Animation,"Trailers,Deleted Scenes",PG-13,244,VIOLA HANSON,VIOLA.HANSON@sakilacustomer.org,1,13774,2005-August-20th,Saturday,4,0.99,0.99
13673,1858,405,HAUNTED ANTITRUST,76,Travel,"Trailers,Deleted Scenes",NC-17,116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,13775,2005-August-20th,Saturday,6,4.99,6.99
13674,2439,532,LOSER HUSTLER,80,Sports,"Deleted Scenes,Behind the Scenes",PG,137,RHONDA KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,1,13776,2005-August-20th,Saturday,5,4.99,5.99
13675,3587,784,SHANGHAI TYCOON,47,Travel,"Commentaries,Deleted Scenes,Behind the Scenes",PG,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,13777,2005-August-20th,Saturday,7,2.99,2.99
13676,2385,521,LIES TREATMENT,147,Drama,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,539,MATHEW BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,13778,2005-August-20th,Saturday,7,4.99,5.99
13677,63,12,ALASKA PHANTOM,136,Music,"Commentaries,Deleted Scenes",PG,440,BERNARD COLBY,BERNARD.COLBY@sakilacustomer.org,1,13779,2005-August-20th,Saturday,6,0.99,2.99
13678,971,216,DAY UNFAITHFUL,113,New,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,368,HARRY ARCE,HARRY.ARCE@sakilacustomer.org,0,13781,2005-August-20th,Saturday,3,4.99,7.99
13679,577,126,CASUALTIES ENCINO,179,Action,Trailers,G,305,RICHARD MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,1,13782,2005-August-20th,Saturday,3,4.99,4.99
13680,2643,579,MINDS TRUMAN,149,Action,"Deleted Scenes,Behind the Scenes",PG-13,28,CYNTHIA YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,1,13783,2005-August-20th,Saturday,3,4.99,4.99
13681,3087,678,PICKUP DRIVING,77,Sports,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,431,JOEL FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,1,13784,2005-August-20th,Saturday,3,2.99,4.99
13682,379,84,BOILED DARES,102,Travel,"Trailers,Commentaries",PG,453,CALVIN MARTEL,CALVIN.MARTEL@sakilacustomer.org,1,13785,2005-August-20th,Saturday,7,4.99,4.99
