officeCode,officeRegion,officeCountry,officeState,officeCity,employeeFullName,jobTitle,lineManager,customerName,customerCountry,customerState,customerCity,creditLimit,orderNumber,orderDate,requiredDate,shippedDate,orderStatus,productName,productLine,productScale,productVendor,quantityInStock,quantityOrdered,COGS,invoicingPrice,MSRP
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1980s Black Hawk Helicopter",Planes,1:18,"Red Start Diecast",5330,50,77.27,126.15,157.69
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"P-51-D Mustang",Planes,1:72,"Gearbox Collectibles",992,41,49,68.43,84.48
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1999 Yamaha Speed Boat",Ships,1:18,"Min Lin Diecast",4259,46,51.61,71.4,86.02
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1903 Ford Model A","Vintage Cars",1:18,"Unimax Art Galleries",3913,29,68.3,122.93,136.59
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"Collectable Wooden Train",Trains,1:18,"Carousel DieCast Legends",6450,29,67.56,94.79,100.84
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",1:18,"Exoto Designs",2378,40,64.58,101.64,105.87
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1904 Buick Runabout","Vintage Cars",1:18,"Exoto Designs",8290,40,52.66,76.36,87.77
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1928 British Royal Navy Airplane",Planes,1:24,"Classic Metal Creations",3627,22,66.74,106.14,109.42
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"18th century schooner",Ships,1:24,"Carousel DieCast Legends",1898,31,82.34,100.77,122.89
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1900s Vintage Bi-Plane",Planes,1:24,"Autoart Studio Design",5942,49,34.25,55.49,68.51
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1912 Ford Model T Delivery Wagon","Vintage Cars",1:24,"Min Lin Diecast",9173,36,46.91,70.81,88.51
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"1940 Ford Delivery Sedan","Vintage Cars",1:24,"Carousel DieCast Legends",6621,22,48.64,78.83,83.86
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"The Schooner Bluenose",Ships,1:700,"Autoart Studio Design",1897,32,34,64.67,66.67
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"The Mayflower",Ships,1:700,"Studio M Art Models",737,26,43.3,86.61,86.61
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"The USS Constitution Ship",Ships,1:700,"Red Start Diecast",7083,30,33.97,70.11,72.28
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"The Titanic",Ships,1:700,"Carousel DieCast Legends",1956,35,51.09,83.14,100.17
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"The Queen Mary",Ships,1:700,"Welly Diecast Productions",5088,31,53.63,92.36,99.31
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Kelly's Gift Shop","New Zealand",NULL,"Auckland  ",110000,10360,2004-12-16,2004-12-22,2004-12-18,Shipped,"Pont Yacht",Ships,1:72,"Unimax Art Galleries",414,31,33.3,54.05,54.6
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1969 Harley Davidson Ultimate Chopper",Motorcycles,1:10,"Min Lin Diecast",7933,20,48.81,92.83,95.7
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1996 Moto Guzzi 1100i",Motorcycles,1:10,"Highway 66 Mini Classics",6625,26,68.99,114.18,118.94
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1937 Horch 930V Limousine","Vintage Cars",1:24,"Autoart Studio Design",2902,34,26.3,62.46,65.75
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"Corsair F4U ( Bird Cage)",Planes,1:24,"Second Gear Diecast",6812,26,29.34,61.42,68.24
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1900s Vintage Tri-Plane",Planes,1:24,"Unimax Art Galleries",2756,25,36.23,68.83,72.45
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1928 Ford Phaeton Deluxe","Vintage Cars",1:32,"Highway 66 Mini Classics",136,49,33.02,56.41,68.79
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"1930 Buick Marquette Phaeton","Vintage Cars",1:50,"Studio M Art Models",7062,33,27.06,35.78,43.64
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"American Airlines: B767-300",Planes,1:700,"Min Lin Diecast",5841,20,51.15,88.6,91.34
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"HMS Bounty",Ships,1:700,"Unimax Art Galleries",3501,24,39.83,85.99,90.52
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"America West Airlines B757-200",Planes,1:700,"Motor City Art Classics",9653,26,68.8,91.74,99.72
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"ATA: B757-300",Planes,1:700,"Highway 66 Mini Classics",7106,44,59.33,107.97,118.65
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"F/A 18 Hornet 1/72",Planes,1:72,"Motor City Art Classics",551,44,54.4,76.8,80
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"American Airlines: MD-11S",Planes,1:700,"Second Gear Diecast",8820,35,36.27,62.19,74.03
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Souveniers And Things Co.",Australia,NSW,Chatswood,93300,10361,2004-12-17,2004-12-24,2004-12-20,Shipped,"Boeing X-32A JSF",Planes,1:72,"Motor City Art Classics",4857,23,32.77,47.67,49.66
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Technics Stores Inc.",USA,CA,Burlingame,84600,10362,2005-01-05,2005-01-16,2005-01-10,Shipped,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,1:10,"Red Start Diecast",5582,22,91.02,182.04,193.66
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Technics Stores Inc.",USA,CA,Burlingame,84600,10362,2005-01-05,2005-01-16,2005-01-10,Shipped,"2002 Suzuki XREO",Motorcycles,1:12,"Unimax Art Galleries",9997,22,66.27,131.04,150.62
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Technics Stores Inc.",USA,CA,Burlingame,84600,10362,2005-01-05,2005-01-16,2005-01-10,Shipped,"1936 Harley Davidson El Knucklehead",Motorcycles,1:18,"Welly Diecast Productions",4357,23,24.23,53.91,60.57
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Technics Stores Inc.",USA,CA,Burlingame,84600,10362,2005-01-05,2005-01-16,2005-01-10,Shipped,"1997 BMW R 1100 S",Motorcycles,1:24,"Autoart Studio Design",7003,50,60.86,91.29,112.7
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1968 Ford Mustang","Classic Cars",1:12,"Autoart Studio Design",68,33,95.34,180.95,194.57
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1968 Dodge Charger","Classic Cars",1:12,"Welly Diecast Productions",9123,34,75.16,106.87,117.44
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1970 Plymouth Hemi Cuda","Classic Cars",1:12,"Studio M Art Models",5663,34,31.92,68.63,79.8
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1969 Dodge Charger","Classic Cars",1:12,"Welly Diecast Productions",7323,46,58.73,103.64,115.16
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1948 Porsche 356-A Roadster","Classic Cars",1:18,"Gearbox Collectibles",8826,22,53.9,61.6,77
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1969 Dodge Super Bee","Classic Cars",1:18,"Min Lin Diecast",1917,46,49.05,69.15,80.41
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1976 Ford Gran Torino","Classic Cars",1:18,"Gearbox Collectibles",9127,24,73.49,124.94,146.99
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1957 Vespa GS150",Motorcycles,1:18,"Studio M Art Models",7689,32,32.95,52.22,62.17
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1957 Corvette Convertible","Classic Cars",1:18,"Classic Metal Creations",1249,28,69.93,123.5,148.8
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1960 BSA Gold Star DBD34",Motorcycles,1:24,"Highway 66 Mini Classics",15,21,37.32,70.08,76.17
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1982 Ducati 900 Monster",Motorcycles,1:24,"Highway 66 Mini Classics",6840,43,47.1,56.1,69.26
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1971 Alpine Renault 1600s","Classic Cars",1:24,"Welly Diecast Productions",7995,21,38.58,52.05,61.23
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1956 Porsche 356A Coupe","Classic Cars",1:18,"Classic Metal Creations",6600,31,98.3,113.75,140.43
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1961 Chevrolet Impala","Classic Cars",1:18,"Classic Metal Creations",7869,43,32.33,75.99,80.84
7,EMEA,UK,NULL,London,"Larry Bott","Sales Rep",1102,"Suominen Souveniers",Finland,NULL,Espoo,98800,10363,2005-01-06,2005-01-12,2005-01-10,Shipped,"1997 BMW F650 ST",Motorcycles,1:32,"Exoto Designs",178,50,66.92,92.9,99.89
4,EMEA,France,NULL,Paris,"Loui Bondur","Sales Rep",1102,"Marseille Mini Autos",France,NULL,Marseille,65000,10364,2005-01-06,2005-01-17,2005-01-09,Shipped,"1982 Ducati 996 R",Motorcycles,1:32,"Gearbox Collectibles",9241,48,24.14,38.22,40.23
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Mini Creations Ltd.",USA,MA,"New Bedford",94500,10365,2005-01-07,2005-01-18,2005-01-11,Shipped,"1993 Mazda RX-7","Classic Cars",1:18,"Highway 66 Mini Classics",3975,30,83.51,116.06,141.54
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Mini Creations Ltd.",USA,MA,"New Bedford",94500,10365,2005-01-07,2005-01-18,2005-01-11,Shipped,"1974 Ducati 350 Mk3 Desmo",Motorcycles,1:32,"Second Gear Diecast",3341,22,56.13,82.66,102.05
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Mini Creations Ltd.",USA,MA,"New Bedford",94500,10365,2005-01-07,2005-01-18,2005-01-11,Shipped,"2002 Yamaha YZR M1",Motorcycles,1:50,"Autoart Studio Design",600,44,34.17,68.34,81.36
4,EMEA,France,NULL,Paris,"Pamela Castillo","Sales Rep",1102,"Royale Belge",Belgium,NULL,Charleroi,23500,10366,2005-01-10,2005-01-19,2005-01-12,Shipped,"1995 Honda Civic","Classic Cars",1:18,"Min Lin Diecast",9772,34,93.89,116.65,142.25
4,EMEA,France,NULL,Paris,"Pamela Castillo","Sales Rep",1102,"Royale Belge",Belgium,NULL,Charleroi,23500,10366,2005-01-10,2005-01-19,2005-01-12,Shipped,"1999 Indy 500 Monte Carlo SS","Classic Cars",1:18,"Red Start Diecast",8164,49,56.76,105.6,132
4,EMEA,France,NULL,Paris,"Pamela Castillo","Sales Rep",1102,"Royale Belge",Belgium,NULL,Charleroi,23500,10366,2005-01-10,2005-01-19,2005-01-12,Shipped,"1992 Ferrari 360 Spider red","Classic Cars",1:18,"Unimax Art Galleries",8347,34,77.9,154.1,169.34
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1965 Aston Martin DB5","Classic Cars",1:18,"Classic Metal Creations",9042,49,65.96,105.77,124.44
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1917 Grand Touring Sedan","Vintage Cars",1:18,"Welly Diecast Productions",2724,37,86.7,144.5,170
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1911 Ford Town Car","Vintage Cars",1:18,"Motor City Art Classics",540,45,33.3,50.25,60.54
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1932 Model A Ford J-Coupe","Vintage Cars",1:18,"Autoart Studio Design",9354,27,58.48,124.59,127.13
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1928 Mercedes-Benz SSK","Vintage Cars",1:18,"Gearbox Collectibles",548,32,72.56,140.06,168.75
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1948 Porsche Type 356 Roadster","Classic Cars",1:18,"Gearbox Collectibles",8990,46,62.16,131.39,141.28
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",1:18,"Exoto Designs",6553,43,43.26,77.31,92.03
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1957 Ford Thunderbird","Classic Cars",1:18,"Studio M Art Models",3209,44,34.21,66.99,71.27
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1970 Chevy Chevelle SS 454","Classic Cars",1:24,"Unimax Art Galleries",1005,21,49.24,72.76,73.49
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1966 Shelby Cobra 427 S/C","Classic Cars",1:24,"Carousel DieCast Legends",8197,38,29.18,50.31,50.31
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1939 Chevrolet Deluxe Coupe","Vintage Cars",1:24,"Motor City Art Classics",7332,23,22.57,29.54,33.19
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",1:24,"Classic Metal Creations",2847,28,20.61,43.01,44.8
1,NA,USA,CA,"San Francisco","Leslie Thompson","Sales Rep",1143,Toys4GrownUps.com,USA,CA,Pasadena,90700,10367,2005-01-12,2005-01-21,2005-01-16,Resolved,"1982 Lamborghini Diablo","Classic Cars",1:24,"Second Gear Diecast",7723,36,16.24,36.25,37.76
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10368,2005-01-19,2005-01-27,2005-01-24,Shipped,"1949 Jaguar XK 120","Classic Cars",1:24,"Classic Metal Creations",2350,40,47.25,73.6,90.87
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10368,2005-01-19,2005-01-27,2005-01-24,Shipped,"1952 Citroen-15CV","Classic Cars",1:24,"Exoto Designs",1452,31,72.82,115.09,117.44
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10368,2005-01-19,2005-01-27,2005-01-24,Shipped,"1969 Chevrolet Camaro Z28","Classic Cars",1:24,"Exoto Designs",4695,46,50.51,83.04,85.61
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10368,2005-01-19,2005-01-27,2005-01-24,Shipped,"2002 Chevy Corvette","Classic Cars",1:24,"Gearbox Collectibles",9446,20,62.11,93.16,107.08
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10368,2005-01-19,2005-01-27,2005-01-24,Shipped,"1936 Mercedes Benz 500k Roadster","Vintage Cars",1:24,"Red Start Diecast",2081,46,21.75,36.52,41.03
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1952 Alpine Renault 1300","Classic Cars",1:10,"Classic Metal Creations",7305,41,98.58,195.01,214.3
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1937 Lincoln Berline","Vintage Cars",1:18,"Motor City Art Classics",8693,44,60.62,89.38,102.74
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",1:18,"Studio M Art Models",8635,32,24.26,46.36,53.91
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1913 Ford Model T Speedster","Vintage Cars",1:18,"Carousel DieCast Legends",4189,42,60.78,100.3,101.31
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1934 Ford V8 Coupe","Vintage Cars",1:18,"Min Lin Diecast",5649,28,34.35,51.84,62.46
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"18th Century Vintage Horse Carriage","Vintage Cars",1:18,"Red Start Diecast",5992,21,60.74,90.06,104.72
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1917 Maxwell Touring Car","Vintage Cars",1:18,"Exoto Designs",7913,45,57.54,80.36,99.21
2,NA,USA,MA,Boston,"Julie Firrelli","Sales Rep",1143,"Collectables For Less Inc.",USA,MA,Brickhaven,70700,10369,2005-01-20,2005-01-28,2005-01-24,Shipped,"1936 Chrysler Airflow","Vintage Cars",1:24,"Second Gear Diecast",4710,40,57.46,93.49,97.39
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Anna's Decorations, Ltd",Australia,NSW,"North Sydney",107800,10370,2005-01-20,2005-02-01,2005-01-25,Shipped,"1962 LanciaA Delta 16V","Classic Cars",1:10,"Second Gear Diecast",6791,35,103.42,128.53,147.74
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Anna's Decorations, Ltd",Australia,NSW,"North Sydney",107800,10370,2005-01-20,2005-02-01,2005-01-25,Shipped,"1958 Setra Bus","Trucks and Buses",1:12,"Welly Diecast Productions",1579,49,77.9,128.47,136.67
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Anna's Decorations, Ltd",Australia,NSW,"North Sydney",107800,10370,2005-01-20,2005-02-01,2005-01-25,Shipped,"1940 Ford Pickup Truck","Trucks and Buses",1:18,"Studio M Art Models",2613,27,58.33,100.34,116.67
6,APAC,Australia,NULL,Sydney,"Andy Fixter","Sales Rep",1088,"Anna's Decorations, Ltd",Australia,NSW,"North Sydney",107800,10370,2005-01-20,2005-02-01,2005-01-25,Shipped,"1964 Mercedes Tour Bus","Trucks and Buses",1:18,"Unimax Art Galleries",8258,22,74.86,101.87,122.73
